customer_id,age,education,marital_status,income,kidhome,teenhome,total_children,has_children,dt_customer,tenure_days,recency,complain,mnt_wines,mnt_fruits,mnt_meat,mnt_fish,mnt_sweets,mnt_gold,total_spend,num_web_purchases,num_catalog_purchases,num_store_purchases,num_deals_purchases,num_web_visits_month,total_purchases,avg_spend_per_purchase,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5,response,total_hist_campaigns_accepted,clv_tier_num,clv_tier
4047,60,PhD,Married,65324.0,0,1,1,1,2014-01-11,169,0,0,384.0,0.0,102.0,21.0,32.0,5.0,544.0,6,2,9,3,4,20,27.2,0,0,0,0,0,0,0,2,Mid value
6376,35,Graduation,Single,57537.0,1,0,1,1,2013-06-10,384,83,0,191.0,56.0,139.0,51.0,8.0,100.0,545.0,4,3,8,4,4,19,28.68,0,0,0,0,0,0,0,2,Mid value
7192,59,Graduation,Together,65748.0,0,1,1,1,2013-04-15,440,58,1,172.0,73.0,93.0,95.0,78.0,34.0,545.0,2,4,10,2,1,18,30.28,0,0,0,0,0,0,0,2,Mid value
4440,50,Master,Married,64100.0,0,1,1,1,2013-09-10,292,93,0,509.0,0.0,27.0,0.0,0.0,10.0,546.0,8,3,6,1,7,18,30.33,0,0,0,1,0,0,1,2,Mid value
10722,41,Graduation,Together,55593.0,0,1,1,1,2013-08-21,312,63,0,293.0,8.0,124.0,11.0,4.0,106.0,546.0,6,6,3,2,6,17,32.12,0,0,1,0,0,0,1,2,Mid value
9215,34,PhD,Married,43974.0,1,0,1,1,2012-12-12,564,19,0,378.0,0.0,101.0,0.0,0.0,72.0,551.0,6,4,6,5,7,21,26.24,0,0,0,0,0,0,0,2,Mid value
8233,64,Master,Widow,64866.0,0,1,1,1,2014-01-26,154,9,0,508.0,5.0,21.0,7.0,5.0,10.0,556.0,7,3,7,4,5,21,26.48,0,0,0,1,0,0,1,2,Mid value
7872,39,PhD,Married,86836.0,0,0,0,0,2012-09-12,655,7,0,179.0,21.0,273.0,0.0,21.0,63.0,557.0,6,10,6,1,5,23,24.22,1,0,1,0,1,1,3,2,Mid value
1491,49,Undergraduate,Together,71488.0,0,0,0,0,2013-02-18,496,87,0,162.0,33.0,124.0,40.0,28.0,172.0,559.0,3,4,7,2,1,16,34.94,0,0,0,0,0,0,0,2,Mid value
2162,38,Graduation,Married,56939.0,0,1,1,1,2013-09-18,284,19,0,256.0,34.0,103.0,90.0,29.0,49.0,561.0,3,3,10,2,3,18,31.17,0,0,0,0,0,0,0,2,Mid value
6097,55,Graduation,Single,50664.0,1,1,2,1,2013-01-16,529,64,0,313.0,8.0,104.0,6.0,4.0,126.0,561.0,8,1,6,9,9,24,23.38,0,0,0,0,0,0,0,2,Mid value
5272,49,Master,Married,53843.0,0,1,1,1,2013-06-27,367,64,0,378.0,0.0,88.0,19.0,4.0,73.0,562.0,8,5,3,4,7,20,28.1,0,0,0,0,0,0,0,2,Mid value
4741,40,Undergraduate,Married,65463.0,1,0,1,1,2014-01-30,150,17,0,391.0,32.0,70.0,21.0,32.0,16.0,562.0,6,2,9,2,5,19,29.58,0,0,0,1,0,0,1,2,Mid value
2499,56,Undergraduate,Single,75342.0,0,1,1,1,2013-05-06,419,38,0,204.0,97.0,97.0,21.0,118.0,26.0,563.0,5,2,10,1,4,18,31.28,0,0,0,0,0,0,0,2,Mid value
6887,47,Graduation,Single,79146.0,1,1,2,1,2014-04-24,66,33,0,245.0,16.0,223.0,21.0,43.0,16.0,564.0,8,1,8,2,6,19,29.68,0,0,0,0,0,0,0,2,Mid value
7500,47,Graduation,Single,79146.0,1,1,2,1,2014-04-24,66,33,0,245.0,16.0,223.0,21.0,43.0,16.0,564.0,8,1,8,2,6,19,29.68,0,0,0,0,0,0,0,2,Mid value
8825,52,Graduation,Together,51195.0,1,1,2,1,2013-04-01,454,46,0,230.0,14.0,156.0,82.0,24.0,58.0,564.0,9,2,5,8,8,24,23.5,0,0,0,0,0,0,0,2,Mid value
9362,49,Graduation,Single,69263.0,0,1,1,1,2014-03-05,116,14,0,492.0,5.0,32.0,13.0,5.0,21.0,568.0,9,1,7,1,6,18,31.56,0,0,0,1,0,0,1,2,Mid value
7462,60,Graduation,Single,22507.0,0,0,0,0,2012-11-24,582,67,0,68.0,0.0,226.0,51.0,157.0,68.0,570.0,10,2,4,3,9,19,30.0,0,0,0,0,0,0,0,2,Mid value
310,44,Master,Married,61872.0,0,1,1,1,2013-12-13,198,81,0,330.0,5.0,159.0,36.0,27.0,16.0,573.0,4,4,9,4,4,21,27.29,0,0,0,0,0,0,0,2,Mid value
7378,33,Master,Together,42021.0,1,0,1,1,2012-08-31,667,34,0,393.0,5.0,136.0,7.0,5.0,27.0,573.0,10,1,6,5,9,22,26.05,0,0,1,0,0,0,1,2,Mid value
10379,52,Master,Single,59247.0,0,2,2,1,2013-11-08,233,87,0,327.0,9.0,122.0,19.0,14.0,83.0,574.0,5,2,9,5,6,21,27.33,0,0,0,0,0,0,0,2,Mid value
4377,43,Graduation,Married,52914.0,0,1,1,1,2013-01-07,538,32,0,254.0,10.0,44.0,30.0,10.0,227.0,575.0,7,3,3,2,7,15,38.33,0,0,1,0,0,0,1,2,Mid value
9937,35,Graduation,Single,70337.0,0,0,0,0,2014-01-02,178,75,0,187.0,81.0,149.0,25.0,43.0,91.0,576.0,2,2,12,1,1,17,33.88,0,0,0,0,0,0,0,2,Mid value
10144,38,Graduation,Together,51369.0,0,1,1,1,2012-10-25,612,84,0,297.0,7.0,79.0,0.0,11.0,182.0,576.0,8,2,4,2,8,16,36.0,0,0,0,0,0,0,0,2,Mid value
5117,51,Undergraduate,Married,32632.0,0,0,0,0,2012-08-02,696,32,0,63.0,151.0,137.0,153.0,19.0,53.0,576.0,4,4,8,2,5,18,32.0,0,0,0,0,0,0,0,2,Mid value
7375,38,Graduation,Together,51369.0,0,1,1,1,2012-10-25,612,84,0,297.0,7.0,79.0,0.0,11.0,182.0,576.0,8,2,4,2,8,16,36.0,0,0,0,0,0,0,0,2,Mid value
367,36,Undergraduate,Married,36550.0,1,0,1,1,2013-02-19,495,74,0,47.0,90.0,94.0,123.0,103.0,120.0,577.0,9,1,5,5,9,20,28.85,0,0,0,0,0,0,0,2,Mid value
1,53,Graduation,Single,57091.0,0,0,0,0,2014-06-15,14,0,0,464.0,5.0,64.0,7.0,0.0,37.0,577.0,7,3,7,1,5,18,32.06,0,1,0,0,0,1,1,2,Mid value
3635,52,PhD,Single,52597.0,0,1,1,1,2014-05-07,53,69,0,492.0,0.0,37.0,7.0,0.0,42.0,578.0,6,3,8,3,5,20,28.9,0,0,0,0,0,0,0,2,Mid value
521,29,Graduation,Together,54006.0,1,0,1,1,2012-09-18,649,42,0,174.0,77.0,203.0,6.0,24.0,97.0,581.0,8,1,7,2,7,18,32.28,0,0,0,0,0,0,0,2,Mid value
4749,46,Graduation,Together,58554.0,1,1,2,1,2012-09-26,641,55,0,368.0,24.0,68.0,38.0,0.0,88.0,586.0,8,2,6,6,7,22,26.64,0,0,0,0,0,0,0,2,Mid value
4690,61,Graduation,Married,50725.0,0,1,1,1,2013-02-13,501,45,0,443.0,10.0,75.0,0.0,10.0,48.0,586.0,8,1,8,4,8,21,27.9,0,0,0,0,0,0,0,2,Mid value
1343,46,Graduation,Together,58554.0,1,1,2,1,2012-09-26,641,55,0,368.0,24.0,68.0,38.0,0.0,88.0,586.0,8,2,6,6,7,22,26.64,0,0,0,0,0,0,0,2,Mid value
9094,59,Undergraduate,Married,62972.0,0,1,1,1,2012-08-03,695,39,0,313.0,15.0,47.0,20.0,0.0,192.0,587.0,7,4,3,2,6,16,36.69,0,0,0,0,0,1,0,2,Mid value
9847,59,Undergraduate,Married,62972.0,0,1,1,1,2012-08-03,695,39,0,313.0,15.0,47.0,20.0,0.0,192.0,587.0,7,4,3,2,6,16,36.69,0,0,0,0,0,0,0,2,Mid value
965,43,Graduation,Divorced,55635.0,0,1,1,1,2012-11-13,593,34,0,235.0,65.0,164.0,50.0,49.0,27.0,590.0,7,3,7,4,6,21,28.1,0,0,0,0,0,0,0,2,Mid value
895,66,PhD,Married,61467.0,0,2,2,1,2012-12-09,567,69,0,410.0,16.0,114.0,0.0,5.0,49.0,594.0,5,2,10,3,5,20,29.7,0,0,0,0,0,0,0,2,Mid value
773,43,Master,Divorced,42835.0,1,1,2,1,2013-06-30,364,64,0,379.0,4.0,93.0,12.0,9.0,98.0,595.0,6,6,4,7,6,23,25.87,0,0,0,0,0,0,0,2,Mid value
1044,61,Graduation,Together,58398.0,0,0,0,0,2013-05-14,411,44,0,299.0,5.0,201.0,21.0,21.0,49.0,596.0,5,4,8,3,4,20,29.8,0,0,0,0,0,0,0,2,Mid value
55,51,Graduation,Together,56253.0,0,1,1,1,2012-12-07,569,83,0,509.0,0.0,65.0,7.0,11.0,5.0,597.0,7,2,9,4,6,22,27.14,0,0,0,0,0,0,0,2,Mid value
10928,56,Graduation,Together,66886.0,0,1,1,1,2013-09-16,286,28,0,315.0,4.0,62.0,41.0,31.0,146.0,599.0,7,1,7,2,5,17,35.24,0,0,0,0,0,0,0,2,Mid value
252,51,PhD,Divorced,41003.0,0,0,0,0,2013-03-17,469,11,0,123.0,133.0,142.0,71.0,44.0,88.0,601.0,6,2,8,1,6,17,35.35,0,0,0,0,0,0,0,2,Mid value
10281,44,Graduation,Divorced,64713.0,1,0,1,1,2014-02-07,142,11,0,180.0,60.0,241.0,13.0,54.0,54.0,602.0,5,5,7,2,4,19,31.68,0,0,0,0,0,1,0,2,Mid value
9449,56,PhD,Single,79761.0,0,1,1,1,2013-10-04,268,32,0,415.0,5.0,124.0,15.0,35.0,11.0,605.0,5,2,11,1,3,19,31.84,0,0,0,0,0,0,0,2,Mid value
9384,36,Graduation,Married,66373.0,1,1,2,1,2013-06-12,382,57,0,328.0,9.0,124.0,12.0,24.0,109.0,606.0,4,2,10,7,3,23,26.35,0,0,0,0,0,0,0,2,Mid value
7247,54,Graduation,Widow,47916.0,0,1,1,1,2012-11-22,584,72,0,505.0,0.0,26.0,0.0,0.0,75.0,606.0,7,4,6,5,6,22,27.55,0,0,0,1,0,0,1,2,Mid value
6518,63,PhD,Widow,67680.0,0,1,1,1,2013-06-11,383,8,0,546.0,0.0,48.0,0.0,6.0,6.0,606.0,7,3,8,1,5,19,31.89,0,0,0,0,0,0,0,2,Mid value
3598,42,Graduation,Married,62710.0,0,1,1,1,2013-05-23,402,53,0,441.0,35.0,83.0,7.0,29.0,11.0,606.0,4,2,12,4,4,22,27.55,0,0,0,0,0,0,0,2,Mid value
9381,36,Graduation,Married,66373.0,1,1,2,1,2013-06-12,382,57,0,328.0,9.0,124.0,12.0,24.0,109.0,606.0,4,2,10,7,3,23,26.35,0,0,0,0,0,0,0,2,Mid value
2493,48,Graduation,Married,61286.0,0,1,1,1,2013-08-02,331,34,0,356.0,0.0,107.0,19.0,9.0,117.0,608.0,7,1,8,2,5,18,33.78,0,0,0,0,0,0,0,2,Mid value
3934,48,Graduation,Married,61286.0,0,1,1,1,2013-08-02,331,34,0,356.0,0.0,107.0,19.0,9.0,117.0,608.0,7,1,8,2,5,18,33.78,0,0,0,0,0,0,0,2,Mid value
3267,51,Master,Together,57288.0,0,1,1,1,2014-06-25,4,27,0,527.0,0.0,21.0,0.0,0.0,60.0,608.0,8,1,8,3,6,20,30.4,0,0,0,1,0,0,1,2,Mid value
635,48,Master,Married,57183.0,1,1,2,1,2013-03-19,467,51,0,464.0,5.0,64.0,7.0,0.0,70.0,610.0,9,1,7,8,8,25,24.4,0,0,0,0,0,0,0,2,Mid value
5057,53,Master,Married,61794.0,0,1,1,1,2013-09-14,288,74,0,264.0,47.0,188.0,54.0,47.0,11.0,611.0,4,4,10,2,2,20,30.55,0,0,0,0,0,0,0,2,Mid value
7250,36,Graduation,Together,57867.0,1,0,1,1,2013-10-01,271,48,0,344.0,35.0,178.0,15.0,23.0,17.0,612.0,7,2,9,7,6,25,24.48,0,0,0,0,0,0,0,2,Mid value
3076,39,Graduation,Together,66653.0,1,1,2,1,2012-09-07,660,18,0,452.0,18.0,102.0,16.0,18.0,6.0,612.0,4,2,12,4,3,22,27.82,0,0,0,0,0,0,0,2,Mid value
6575,33,Graduation,Together,56386.0,1,1,2,1,2012-10-27,610,51,0,230.0,48.0,214.0,13.0,32.0,75.0,612.0,9,1,7,8,9,25,24.48,0,0,0,0,0,0,0,2,Mid value
10196,36,Graduation,Married,71427.0,2,0,2,1,2014-03-12,109,26,0,212.0,123.0,177.0,15.0,64.0,23.0,614.0,8,2,8,2,4,20,30.7,0,0,0,0,0,0,0,2,Mid value
9729,59,Graduation,Widow,58275.0,1,1,2,1,2013-06-02,392,48,0,189.0,10.0,253.0,56.0,43.0,64.0,615.0,8,2,7,6,7,23,26.74,0,0,0,0,0,0,0,2,Mid value
2118,50,Undergraduate,Married,62905.0,0,1,1,1,2013-09-10,292,68,0,166.0,75.0,96.0,119.0,107.0,59.0,622.0,7,2,8,3,4,20,31.1,0,0,0,0,0,0,0,2,Mid value
10846,36,Master,Married,43783.0,1,0,1,1,2014-05-29,31,22,0,327.0,9.0,125.0,25.0,4.0,139.0,629.0,7,1,8,6,7,22,28.59,0,0,1,0,0,0,1,2,Mid value
2607,61,Graduation,Single,40464.0,0,1,1,1,2013-01-11,534,78,0,424.0,17.0,118.0,7.0,23.0,41.0,630.0,8,2,8,6,8,24,26.25,0,0,0,0,0,0,0,2,Mid value
433,56,Master,Single,61331.0,1,1,2,1,2013-03-10,476,42,0,534.0,5.0,47.0,0.0,5.0,41.0,632.0,11,1,6,5,8,23,27.48,0,0,0,0,0,0,0,2,Mid value
10478,64,PhD,Married,55517.0,1,1,2,1,2012-09-27,640,53,0,483.0,0.0,108.0,0.0,6.0,36.0,633.0,11,1,6,5,9,23,27.52,0,0,0,0,0,1,0,2,Mid value
7712,68,PhD,Single,62159.0,0,0,0,0,2014-04-28,62,68,0,182.0,17.0,259.0,77.0,70.0,29.0,634.0,6,2,10,1,4,19,33.37,0,0,0,0,0,0,0,2,Mid value
2320,36,Undergraduate,Married,47025.0,0,1,1,1,2013-09-12,290,98,0,508.0,11.0,59.0,23.0,5.0,29.0,635.0,11,1,6,5,9,23,27.61,0,0,0,0,0,0,0,2,Mid value
9336,45,PhD,Widow,62187.0,0,1,1,1,2014-03-22,99,38,0,512.0,0.0,83.0,0.0,0.0,41.0,636.0,6,2,10,3,4,21,30.29,0,0,0,0,0,0,0,2,Mid value
10888,53,Graduation,Single,45938.0,0,0,0,0,2013-11-03,238,46,0,273.0,11.0,178.0,62.0,83.0,29.0,636.0,8,4,6,2,6,20,31.8,0,0,0,0,0,0,0,2,Mid value
6991,63,Graduation,Divorced,43185.0,0,1,1,1,2013-04-10,445,88,0,537.0,6.0,42.0,16.0,6.0,30.0,637.0,9,3,6,2,8,20,31.85,0,0,0,0,0,0,0,2,Mid value
9483,55,Graduation,Together,57957.0,0,1,1,1,2013-08-19,314,24,1,290.0,59.0,177.0,77.0,5.0,29.0,637.0,4,6,8,7,3,25,25.48,0,0,0,0,0,0,0,2,Mid value
5209,60,Graduation,Divorced,50002.0,0,1,1,1,2013-06-17,377,21,0,443.0,5.0,71.0,21.0,16.0,82.0,638.0,8,2,7,2,7,19,33.58,0,0,0,0,0,0,0,2,Mid value
5872,63,Graduation,Single,60689.0,0,1,1,1,2013-06-01,393,23,0,240.0,90.0,216.0,63.0,6.0,24.0,639.0,4,4,10,4,3,22,29.05,0,0,0,0,0,0,0,2,Mid value
7725,49,Undergraduate,Married,76800.0,0,0,0,0,2014-03-08,113,33,0,173.0,26.0,255.0,35.0,71.0,81.0,641.0,4,4,7,1,1,16,40.06,0,0,0,0,0,0,0,2,Mid value
810,39,Graduation,Married,74190.0,0,1,1,1,2014-05-12,48,49,0,151.0,81.0,86.0,168.0,91.0,64.0,641.0,4,2,11,2,2,19,33.74,0,0,0,0,0,0,0,2,Mid value
851,42,Master,Married,57136.0,1,1,2,1,2013-07-09,355,48,0,306.0,5.0,109.0,21.0,109.0,92.0,642.0,5,2,10,9,6,26,24.69,0,0,0,0,0,0,0,2,Mid value
10643,27,PhD,Single,42000.0,0,0,0,0,2013-01-10,535,23,0,124.0,83.0,267.0,85.0,59.0,35.0,653.0,5,2,11,2,5,20,32.65,0,0,0,0,0,1,0,2,Mid value
4477,56,Graduation,Together,69096.0,0,1,1,1,2013-09-27,275,4,0,247.0,49.0,159.0,7.0,82.0,109.0,653.0,5,2,10,1,4,18,36.28,0,0,0,0,0,0,0,2,Mid value
1162,27,PhD,Single,42000.0,0,0,0,0,2013-01-10,535,23,0,124.0,83.0,267.0,85.0,59.0,35.0,653.0,5,2,11,2,5,20,32.65,0,0,0,0,0,1,0,2,Mid value
4478,35,Graduation,Married,63777.0,1,1,2,1,2013-03-24,462,87,0,457.0,5.0,106.0,15.0,17.0,53.0,653.0,11,1,6,8,8,26,25.12,0,0,0,0,0,0,0,2,Mid value
8897,49,Graduation,Single,42720.0,1,1,2,1,2013-04-24,431,9,0,392.0,5.0,91.0,28.0,26.0,112.0,654.0,7,3,7,8,8,25,26.16,0,0,0,0,0,1,0,2,Mid value
5863,61,Graduation,Married,47703.0,0,1,1,1,2013-05-29,396,95,0,359.0,0.0,134.0,13.0,26.0,123.0,655.0,6,3,8,4,5,21,31.19,0,0,0,0,0,0,0,2,Mid value
3678,41,Graduation,Widow,60208.0,1,1,2,1,2012-10-07,630,13,0,488.0,23.0,71.0,15.0,0.0,59.0,656.0,8,3,7,11,7,29,22.62,0,0,0,1,0,1,1,2,Mid value
4603,54,PhD,Married,65695.0,0,1,1,1,2014-01-31,149,50,0,371.0,32.0,189.0,0.0,58.0,6.0,656.0,5,4,10,2,4,21,31.24,0,0,0,0,0,0,0,2,Mid value
849,61,Master,Together,56129.0,0,1,1,1,2013-06-20,374,65,0,320.0,48.0,133.0,39.0,72.0,48.0,660.0,6,2,10,4,4,22,30.0,0,0,0,0,0,0,0,2,Mid value
9805,61,Master,Together,56129.0,0,1,1,1,2013-06-20,374,65,0,320.0,48.0,133.0,39.0,72.0,48.0,660.0,6,2,10,4,4,22,30.0,0,0,0,0,0,0,0,2,Mid value
1958,41,PhD,Together,55012.0,0,1,1,1,2014-03-21,100,85,0,582.0,0.0,65.0,0.0,0.0,13.0,660.0,8,2,9,6,5,25,26.4,0,0,0,0,0,0,0,2,Mid value
11051,58,PhD,Together,77376.0,1,1,2,1,2014-05-10,50,72,0,492.0,19.0,110.0,16.0,12.0,12.0,661.0,6,3,10,4,4,23,28.74,0,0,0,0,0,0,0,2,Mid value
8132,39,PhD,Married,60631.0,1,1,2,1,2013-04-05,450,88,0,565.0,6.0,65.0,0.0,6.0,19.0,661.0,9,2,8,5,7,24,27.54,0,0,0,1,0,0,1,2,Mid value
3933,34,Graduation,Together,44010.0,1,0,1,1,2012-10-13,624,46,0,186.0,36.0,234.0,86.0,72.0,48.0,662.0,10,2,6,6,9,24,27.58,0,0,0,0,0,0,0,2,Mid value
7822,38,Graduation,Together,54058.0,0,1,1,1,2013-06-04,390,56,0,198.0,18.0,252.0,32.0,108.0,54.0,662.0,4,6,8,2,3,20,33.1,0,0,0,0,0,0,0,2,Mid value
3136,52,Master,Divorced,59432.0,0,1,1,1,2013-04-13,442,88,0,317.0,25.0,265.0,25.0,19.0,12.0,663.0,5,3,11,3,5,22,30.14,0,0,0,0,0,0,0,2,Mid value
9596,34,PhD,Single,65295.0,0,0,0,0,2013-12-23,188,19,0,365.0,32.0,117.0,34.0,110.0,6.0,664.0,3,3,13,1,2,20,33.2,0,0,0,0,0,0,0,2,Mid value
5883,42,Graduation,Married,77981.0,1,0,1,1,2013-05-26,399,78,0,138.0,120.0,204.0,16.0,126.0,60.0,664.0,7,4,7,3,5,21,31.62,0,0,0,0,0,0,0,2,Mid value
3197,34,Graduation,Married,77353.0,0,1,1,1,2013-12-16,195,38,0,275.0,59.0,107.0,69.0,101.0,59.0,670.0,6,4,8,2,4,20,33.5,0,0,0,0,0,0,0,2,Mid value
591,57,Graduation,Widow,66033.0,0,1,1,1,2013-01-20,525,76,0,293.0,35.0,179.0,46.0,59.0,65.0,677.0,8,3,7,2,7,20,33.85,0,0,0,0,0,0,0,2,Mid value
4286,44,PhD,Single,57642.0,0,1,1,1,2014-01-09,171,24,0,580.0,6.0,58.0,8.0,0.0,27.0,679.0,7,6,6,3,4,22,30.86,0,0,1,0,0,0,1,2,Mid value
1802,43,Graduation,Married,64795.0,0,1,1,1,2013-01-17,528,23,0,412.0,5.0,119.0,38.0,29.0,77.0,680.0,3,3,12,3,2,21,32.38,0,0,0,0,0,0,0,2,Mid value
8560,22,Graduation,Single,48789.0,0,0,0,0,2012-09-10,657,94,0,351.0,16.0,156.0,7.0,5.0,145.0,680.0,6,4,7,1,6,18,37.78,0,0,0,0,0,0,0,2,Mid value
6605,70,PhD,Divorced,55614.0,0,0,0,0,2013-11-27,214,85,0,504.0,13.0,131.0,8.0,0.0,26.0,682.0,9,4,6,1,7,20,34.1,0,0,0,1,0,0,1,2,Mid value
1328,32,Undergraduate,Married,57937.0,0,1,1,1,2014-02-16,133,56,0,261.0,42.0,144.0,55.0,48.0,133.0,683.0,4,4,9,3,3,20,34.15,0,0,0,0,0,0,0,2,Mid value
8432,58,Graduation,Together,54450.0,1,1,2,1,2012-09-14,653,0,0,454.0,0.0,171.0,8.0,19.0,32.0,684.0,9,2,8,12,8,31,22.06,0,0,0,0,0,0,0,2,Mid value
5430,58,Graduation,Together,54450.0,1,1,2,1,2012-09-14,653,0,0,454.0,0.0,171.0,8.0,19.0,32.0,684.0,9,2,8,12,8,31,22.06,0,0,0,0,0,0,0,2,Mid value
4324,25,Graduation,Married,42387.0,1,0,1,1,2012-10-29,608,42,0,235.0,0.0,235.0,19.0,4.0,191.0,684.0,8,1,7,5,8,21,32.57,0,0,0,0,0,0,0,2,Mid value
1118,58,Master,Married,50965.0,0,1,1,1,2013-02-20,494,87,0,544.0,13.0,85.0,8.0,6.0,29.0,685.0,10,4,5,3,8,22,31.14,0,0,1,0,0,0,1,2,Mid value
6715,66,PhD,Single,60200.0,0,1,1,1,2013-01-02,543,3,0,502.0,19.0,132.0,0.0,6.0,26.0,685.0,6,2,11,6,6,25,27.4,0,0,0,0,0,0,0,2,Mid value
7397,63,Graduation,Single,49090.0,0,1,1,1,2013-07-19,345,45,0,494.0,5.0,82.0,7.0,0.0,100.0,688.0,7,2,9,3,7,21,32.76,0,0,0,0,0,0,0,2,Mid value
10142,38,PhD,Divorced,66476.0,0,1,1,1,2013-03-07,479,99,0,372.0,18.0,126.0,47.0,48.0,78.0,689.0,5,2,11,2,4,20,34.45,0,0,0,0,0,0,0,2,Mid value
1927,41,Undergraduate,Together,69401.0,0,1,1,1,2014-03-23,98,41,0,399.0,27.0,159.0,58.0,8.0,39.0,690.0,4,4,5,4,2,17,40.59,0,0,0,0,0,0,0,2,Mid value
966,48,Graduation,Married,44529.0,0,1,1,1,2013-07-05,359,98,0,538.0,13.0,91.0,17.0,6.0,26.0,691.0,6,2,11,6,5,25,27.64,0,0,0,1,0,0,1,2,Mid value
5631,23,Graduation,Single,49767.0,0,0,0,0,2013-05-02,423,92,0,202.0,47.0,197.0,55.0,42.0,149.0,692.0,5,4,8,1,4,18,38.44,0,0,0,0,0,0,0,2,Mid value
1618,49,Graduation,Together,56046.0,0,0,0,0,2013-01-02,543,9,0,577.0,0.0,64.0,0.0,0.0,51.0,692.0,10,1,8,2,8,21,32.95,0,0,1,0,0,1,1,2,Mid value
10704,45,Graduation,Single,54803.0,0,1,1,1,2012-08-21,677,65,0,404.0,0.0,92.0,28.0,27.0,142.0,693.0,6,2,9,2,4,19,36.47,0,0,0,0,0,0,0,2,Mid value
1378,42,Undergraduate,Together,50334.0,0,1,1,1,2013-07-24,340,24,0,284.0,16.0,160.0,84.0,16.0,134.0,694.0,7,4,6,6,6,23,30.17,0,0,0,0,0,0,0,2,Mid value
2134,62,Graduation,Single,53700.0,0,1,1,1,2012-08-17,681,94,0,263.0,5.0,233.0,69.0,41.0,83.0,694.0,5,5,8,4,5,22,31.55,0,0,0,0,0,0,0,2,Mid value
8911,47,PhD,Married,56320.0,0,1,1,1,2013-04-08,447,11,0,201.0,53.0,172.0,116.0,77.0,83.0,702.0,5,4,9,3,4,21,33.43,0,0,0,0,0,0,0,2,Mid value
3717,55,Graduation,Married,61180.0,0,1,1,1,2014-04-23,67,70,0,403.0,24.0,29.0,6.0,24.0,218.0,704.0,5,5,6,2,3,18,39.11,0,0,1,0,0,0,1,2,Mid value
10968,45,Graduation,Single,57731.0,0,1,1,1,2012-11-23,583,0,0,266.0,21.0,300.0,65.0,8.0,44.0,704.0,8,8,6,4,6,26,27.08,0,0,0,0,0,0,0,2,Mid value
550,62,Graduation,Divorced,62335.0,0,1,1,1,2013-05-23,402,87,0,243.0,131.0,217.0,85.0,6.0,26.0,708.0,3,3,13,2,2,21,33.71,0,0,0,0,0,0,0,2,Mid value
4656,24,Undergraduate,Single,51250.0,1,0,1,1,2013-03-30,456,28,0,342.0,32.0,230.0,34.0,32.0,40.0,710.0,10,5,4,5,9,24,29.58,0,0,1,0,0,0,1,2,Mid value
7718,67,Master,Together,66000.0,0,0,0,0,2014-04-20,70,36,0,244.0,51.0,270.0,101.0,0.0,45.0,711.0,1,3,5,1,1,10,71.1,0,0,0,0,0,0,0,2,Mid value
4785,44,PhD,Together,77622.0,0,2,2,1,2014-04-14,76,3,0,520.0,7.0,154.0,19.0,0.0,14.0,714.0,6,3,11,2,3,22,32.45,0,0,0,0,0,0,0,2,Mid value
2712,58,Graduation,Married,71866.0,0,1,1,1,2013-12-25,186,85,0,184.0,178.0,178.0,103.0,39.0,33.0,715.0,6,3,10,1,3,20,35.75,0,0,0,0,0,0,0,2,Mid value
7446,47,Master,Together,62513.0,0,1,1,1,2013-09-09,293,16,0,520.0,42.0,98.0,0.0,42.0,14.0,716.0,6,4,10,2,6,22,32.55,0,0,0,0,0,0,0,2,Mid value
9984,33,Undergraduate,Married,56337.0,1,1,2,1,2013-03-27,459,25,0,349.0,16.0,144.0,28.0,5.0,182.0,724.0,8,5,4,5,8,22,32.91,1,0,1,0,0,1,2,2,Mid value
9597,45,Graduation,Married,73448.0,0,0,0,0,2014-02-10,139,10,0,236.0,106.0,189.0,23.0,41.0,130.0,725.0,7,2,9,1,4,19,38.16,0,0,0,0,0,0,0,2,Mid value
4128,52,PhD,Together,56067.0,0,1,1,1,2013-07-20,344,51,0,517.0,12.0,54.0,16.0,6.0,120.0,725.0,7,4,7,2,5,20,36.25,0,0,0,0,0,0,0,2,Mid value
9687,39,Graduation,Single,73170.0,0,0,0,0,2014-05-31,29,1,0,184.0,174.0,256.0,50.0,30.0,32.0,726.0,5,4,6,1,2,16,45.38,0,0,0,0,0,0,0,2,Mid value
425,29,Graduation,Married,55357.0,2,0,2,1,2013-02-19,495,66,0,374.0,64.0,116.0,84.0,25.0,64.0,727.0,6,2,11,3,5,22,33.05,0,0,0,0,0,0,0,2,Mid value
6613,44,Master,Married,44511.0,1,0,1,1,2012-10-12,625,39,0,513.0,7.0,133.0,46.0,14.0,14.0,727.0,8,4,8,6,8,26,27.96,0,0,0,0,0,0,0,2,Mid value
7801,55,Graduation,Together,54753.0,0,1,1,1,2013-09-12,290,87,0,197.0,107.0,227.0,7.0,59.0,131.0,728.0,5,2,11,3,4,21,34.67,0,0,0,0,0,0,0,2,Mid value
5596,58,Undergraduate,Together,58821.0,0,1,1,1,2013-10-12,260,44,0,513.0,14.0,154.0,19.0,0.0,28.0,728.0,9,2,9,1,6,21,34.67,0,0,0,0,0,0,0,2,Mid value
